Word	BlogFreq	BlogFreqPm	BlogCD	BlogCDPc	TwitterFreq	TwitterFreqPm	TwitterCD	TwitterCDPc	NewsFreq	NewsFreqPm	NewsCD	NewsCDPc.
pheryglon	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pherthnasedd	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
phert	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pherswâd	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
phersonadwr	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
phersli	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pherllys	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pherllan	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pherlau	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pherfformwyr	1	0.4916	1	0.0024	0	0	0	0	6	3.4089	6	0.0094
pherffeithio	1	0.4916	1	0.0024	0	0	0	0	2	1.1363	2	0.0031
pherfedd	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
phererinion	1	0.4916	1	0.0024	0	0	0	0	1	0.5682	1	0.0016
pherchnogwyd	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pherchnogaeth	1	0.4916	1	0.0024	0	0	0	0	2	1.1363	2	0.0031
pherchenogion	1	0.4916	1	0.0024	0	0	0	0	1	0.5682	1	0.0016
pherarogl	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pherai	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
phentrefwyr	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
phentir	1	0.4916	1	0.0024	0	0	0	0	2	1.1363	2	0.0031
phenteulu	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
phensel	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
phensaernïaeth	1	0.4916	1	0.0024	0	0	0	0	1	0.5682	1	0.0016
phenodau	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
phenillion	1	0.4916	1	0.0024	0	0	0	0	2	1.1363	2	0.0031
phengwiniaid	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
phengwin	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
phengliniau	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
phenderfynwn	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
phenderfynon	1	0.4916	1	0.0024	0	0	0	0	2	1.1363	2	0.0031
phenderfynodd	1	0.4916	1	0.0024	0	0	0	0	3	1.7045	3	0.0047
phenderfyniaeth	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
phenderfyniadau	1	0.4916	1	0.0024	0	0	0	0	11	6.2497	11	0.0173
phendantrwydd	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
phendant	1	0.4916	1	0.0024	0	0	0	0	1	0.5682	1	0.0016
phencadlys	1	0.4916	1	0.0024	0	0	0	0	5	2.8408	5	0.0079
phenawdau	1	0.4916	1	0.0024	0	0	0	0	2	1.1363	2	0.0031
phen-bre	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
phelydrau	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
phellhau	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pheisiau	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pheirianyddol	1	0.4916	1	0.0024	0	0	0	0	1	0.5682	1	0.0016
pheiriannydd	1	0.4916	1	0.0024	0	0	0	0	3	1.7045	3	0.0047
pheintio	1	0.4916	1	0.0024	0	0	0	0	3	1.7045	3	0.0047
pheilot	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pheidiwn	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pheidied	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pheidiasant	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
phegio	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
phegiau	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
phedolau	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
phedol	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
phedoffeil	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
phecynnu	1	0.4916	1	0.0024	0	0	0	0	1	0.5682	1	0.0016
phd-envy	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
phawennau	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
phatriarchaeth	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
phatios	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
phastynau	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
phast	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
phasports	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
phasiwyd	1	0.4916	1	0.0024	0	0	0	0	1	0.5682	1	0.0016
phasiodd	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
phartneriaeth	1	0.4916	1	0.0024	0	0	0	0	6	3.4089	6	0.0094
phartio	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pharsel	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pharlysu	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pharlwr	1	0.4916	1	0.0024	0	0	0	0	1	0.5682	1	0.0016
pharheais	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pharhawn	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pharhaus	1	0.4916	1	0.0024	0	0	0	0	6	3.4089	6	0.0094
pharedio	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
phardduo	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pharchusrwydd	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pharatôdd	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pharatowyd	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pharatowch	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pharasiwt	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pharanoia	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pharagraff	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
phantia	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
phant	1	0.4916	1	0.0024	0	0	0	0	1	0.5682	1	0.0016
phanorama	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
phannas	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
phaneidiau	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
phanad	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
phamffled	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
phaith	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
phafiliynau	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
phaent	1	0.4916	1	0.0024	0	0	0	0	1	0.5682	1	0.0016
phadell	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
phacio	1	0.4916	1	0.0024	0	0	0	0	1	0.5682	1	0.0016
phacedi	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
phabell	1	0.4916	1	0.0024	0	0	0	0	2	1.1363	2	0.0031
petruster	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
petrusodd	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
petrusgar	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
petrusais	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
petrusaf	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
petrus	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
petrolewm	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
petala-gneud	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pesych	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pesimistaidd	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pes	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
peryglodd	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
peryglaf	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
perthynolaeth	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
perthynasai	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
perthynai	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
perthnasu	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
perthi	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
perswadiwyd	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
perswadiodd	1	0.4916	1	0.0024	0	0	0	0	1	0.5682	1	0.0016
personél	1	0.4916	1	0.0024	0	0	0	0	1	0.5682	1	0.0016
personiaid	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
persawr-gwneud	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
peroriaeth	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
perllan	1	0.4916	1	0.0024	0	0	0	0	1	0.5682	1	0.0016
perig	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
perfume-dosbarthu	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
perffeithiaf	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
perfedd	1	0.4916	1	0.0024	0	0	0	0	3	1.7045	3	0.0047
perchenogaeth	1	0.4916	1	0.0024	0	0	0	0	1	0.5682	1	0.0016
perai	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pera	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
penysgafn	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
penybont-ar-ogwr	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
penwythnos-er	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
penwisgoedd	1	0.4916	1	0.0024	0	0	0	0	1	0.5682	1	0.0016
penwendid	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
penwaig	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pentrefol	1	0.4916	1	0.0024	0	0	0	0	2	1.1363	2	0.0031
pentewyn	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pentan	1	0.4916	1	0.0024	0	0	0	0	2	1.1363	2	0.0031
pentagon	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pension-eirth	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
penrhyn-coch	1	0.4916	1	0.0024	0	0	0	0	7	3.9771	7	0.0110
penolau	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
penodwyd	1	0.4916	1	0.0024	0	0	0	0	20	11.3631	19	0.0299
penodir	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pennod-episode	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
penllwyd	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
peniad	1	0.4916	1	0.0024	0	0	0	0	7	3.9771	7	0.0110
pengrwn	1	0.4916	1	0.0024	0	0	0	0	1	0.5682	1	0.0016
penfelyn	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
penfelen	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
penderfynwch	1	0.4916	1	0.0024	0	0	0	0	1	0.5682	1	0.0016
penderfynir	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
penderfynes	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
penderfynedig	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
penderfynai	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pendefigaeth	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pendefig	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
penchwiban	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pencadlysoedd	1	0.4916	1	0.0024	0	0	0	0	3	1.7045	2	0.0031
penboethiaid	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
penboeth	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
penadur	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pen-yn-y-tywod	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pen-y-groes	1	0.4916	1	0.0024	0	0	0	0	2	1.1363	2	0.0031
pen-y-fan	1	0.4916	1	0.0024	0	0	0	0	2	1.1363	2	0.0031
pen-y-banc	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pen-wythnos	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pen-ta-gram	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pen-stryd	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pen-stiff	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pen-sion-arth	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pen-rhyddid	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pen-lon	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pen-doncio	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pen-ddadi	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pen-blwyddyn	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pelydryn	1	0.4916	1	0.0024	0	0	0	0	1	0.5682	1	0.0016
pelydru	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pellennig	1	0.4916	1	0.0024	0	0	0	0	1	0.5682	1	0.0016
pel-rygbi	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pel-rhwyd	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pel-goch	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pel-foli	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pel-fasged	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
peiriau	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
peirianyddol	1	0.4916	1	0.0024	0	0	0	0	9	5.1134	9	0.0142
peirch	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
peirannau	1	0.4916	1	0.0024	0	0	0	0	2	1.1363	2	0.0031
peints	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
peintiadau	1	0.4916	1	0.0024	0	0	0	0	1	0.5682	1	0.0016
peidiodd	1	0.4916	1	0.0024	0	0	0	0	1	0.5682	1	0.0016
peidio-pechu-yn-gyhoeddus	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
peidiech	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pegiau	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
peep-toe	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pedwardegau	1	0.4916	1	0.0024	0	0	0	0	1	0.5682	1	0.0016
pedwardeg	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pedoli	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pedo	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pedlera	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pedalau	1	0.4916	1	0.0024	0	0	0	0	1	0.5682	1	0.0016
ped	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pechodd	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pay-tri-otic	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pawennu	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
paun	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
patrymog	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
patrymluniau	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
patrolio	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
patentau	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
patent-pending	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
patent	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pastwn	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pastiche	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pasteiod	1	0.4916	1	0.0024	0	0	0	0	7	3.9771	6	0.0094
past-papers	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pasiwch	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pasiau	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pasiais	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pasiaf	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pasia	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
partisan	1	0.4916	1	0.0024	0	0	0	0	1	0.5682	1	0.0016
parseli	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
parry-jones	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
parotiaid	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
parodi	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
parlys	1	0.4916	1	0.0024	0	0	0	0	6	3.4089	5	0.0079
parhawyd	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
parhawn	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
parhao	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
parhaed	1	0.4916	1	0.0024	0	0	0	0	1	0.5682	1	0.0016
pared	1	0.4916	1	0.0024	0	0	0	0	1	0.5682	1	0.0016
pardwn	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
parciwch	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
parcia	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
parchwch	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
parchedicaf	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
paratois	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
paratof	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
parasiwtwyr	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
parasitedd	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
paranoia	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
parafeddyg	1	0.4916	1	0.0024	0	0	0	0	3	1.7045	3	0.0047
paradocsaidd	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
parablu	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
parablan	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
papurach	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pantomeimiau	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
panther	1	0.4916	1	0.0024	0	0	0	0	2	1.1363	2	0.0031
pangau	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
palod	1	0.4916	1	0.0024	0	0	0	0	1	0.5682	1	0.0016
palmantu	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pallodd	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pall	1	0.4916	1	0.0024	0	0	0	0	1	0.5682	1	0.0016
pali	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
palfalu	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
paleontoleg	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
paldaruo	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
palaeontoleg	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
paganiaid	1	0.4916	1	0.0024	0	0	0	0	1	0.5682	1	0.0016
paentiadau	1	0.4916	1	0.0024	0	0	0	0	9	5.1134	9	0.0142
paentiad	1	0.4916	1	0.0024	0	0	0	0	9	5.1134	8	0.0126
pae	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
pabïau	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
owen-pughe	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
owen-jones	1	0.4916	1	0.0024	0	0	0	0	6	3.4089	5	0.0079
out-loud	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
ostyngeiddrwydd	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
osteg	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
osodwyd-yn-ôl	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
osodwn	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
osodiadol	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
oslef	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
oryrru	1	0.4916	1	0.0024	0	0	0	0	3	1.7045	3	0.0047
orymdeithiais	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
orweddian	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
orweddfan	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
orwag	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
oruwchnaturiol	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
oruchwyliwr	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
oruchel	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
oruchaf	1	0.4916	1	0.0024	0	0	0	0	1	0.5682	1	0.0016
orthrymu	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
orseddu	1	0.4916	1	0.0024	0	0	0	0	1	0.5682	1	0.0016
ororau	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
oroeswr	1	0.4916	1	0.0024	0	0	0	0	1	0.5682	1	0.0016
oroeson	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
oroesai	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
oro	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
ornestau	1	0.4916	1	0.0024	0	0	0	0	4	2.2726	4	0.0063
ormodiaith	1	0.4916	1	0.0024	0	0	0	0	1	0.5682	1	0.0016
ormodaeth	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
ormeswr	1	0.4916	1	0.0024	0	0	0	0	1	0.5682	1	0.0016
orllewinwyr	1	0.4916	1	0.0024	0	0	0	0	2	1.1363	2	0.0031
orliwio	1	0.4916	1	0.0024	0	0	0	0	2	1.1363	2	0.0031
orlifodd	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
orlifo	1	0.4916	1	0.0024	0	0	0	0	13	7.3860	13	0.0204
orlifdir	1	0.4916	1	0.0024	0	0	0	0	4	2.2726	4	0.0063
orhyderus	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
organyddion	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
orfoleddus	1	0.4916	1	0.0024	0	0	0	0	1	0.5682	1	0.0016
orfoleddu	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
orffennom	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
orffennes	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
oresgyniad	1	0.4916	1	0.0024	0	0	0	0	3	1.7045	3	0.0047
oren-felyn	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
ordo	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
ordinhad	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
ordeiniodd	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
ordeiniedig	1	0.4916	1	0.0024	0	0	0	0	1	0.5682	1	0.0016
orchuddiwyd	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
orchuddiais	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
orchfygwyd	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
orchfygir	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
orchfygant	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
orchestol	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
orchestion	1	0.4916	1	0.0024	0	0	0	0	1	0.5682	1	0.0016
orbwyso	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
orboethi	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
orbitol	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
oracl	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
or-wyresau	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
or-wneud	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
or-wario	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
or-symyleiddiom	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
or-syml	1	0.4916	1	0.0024	0	0	0	0	3	1.7045	3	0.0047
or-siwr	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
or-sensitif	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
or-optimistaidd	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
or-oleuo	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
or-obeithiol	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
or-liwio	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
or-lifo	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
or-lif	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
or-lenwi	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
or-hoyw	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
or-hapus	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
or-gymhlethu	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
or-gymhleth	1	0.4916	1	0.0024	0	0	0	0	2	1.1363	2	0.0031
or-gyffroi	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
or-gyfforddus	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
or-gyfeillgar	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
or-gyfarwydd	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
or-felys	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
or-feirniadol	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
or-exciting	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
or-ddibynnu	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
or-ddibyniaeth	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
or-ddeud	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
or-bwysleisio	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
or-boblogaidd	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
or-barod	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
or-anadlu	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
oportiwnistaidd	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
operatig	1	0.4916	1	0.0024	0	0	0	0	6	3.4089	6	0.0094
open-ended	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
op-ed	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
oom-pah-pah	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
onnen	1	0.4916	1	0.0024	0	0	0	0	16	9.0905	16	0.0252
onide	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
one-stop	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
one-off	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
one-man	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
one-armed	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
on-the-spot-training	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
on-side	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
omled	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
ombwdsmon	1	0.4916	1	0.0024	0	0	0	0	61	34.6576	60	0.0943
olynwyr	1	0.4916	1	0.0024	0	0	0	0	1	0.5682	1	0.0016
olynwyd	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
olygfaol	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
olygent	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
olygais	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
olwythion	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
olwr	1	0.4916	1	0.0024	0	0	0	0	0	0	0	0
